ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
GAINERE01 ,2003,Reece,Gaines,ORL,N,38,364,69,8,31,39,40,11,2,18,22,86,25,25,16,10,3
GARCIAL01 ,2003,Alex,Garcia,SAS,N,2,13,3,0,0,0,0,2,0,1,0,7,1,2,1,0,0
GARNEKE01 ,2003,Kevin,Garnett,MIN,N,82,3231,1987,245,894,1139,409,120,178,212,202,1611,804,465,368,43,11
GARRIPA01 ,2003,Pat,Garrity,ORL,N,2,22,2,0,0,0,1,0,0,0,2,3,1,0,0,0,0
GASOLPA01 ,2003,Pau,Gasol,MEM,N,78,2458,1381,206,394,600,198,44,132,187,185,1049,506,511,365,15,4
GEORGDE01 ,2003,Devean,George,LAL,N,82,1951,604,87,245,332,112,81,38,88,189,571,233,96,73,186,65
GILLED01  ,2003,Eddie,Gill,POR,N,22,157,50,4,13,17,16,9,1,12,16,36,15,20,17,8,3
GILLKE01  ,2003,Kendall,Gill,CHI,N,56,1411,539,61,129,190,89,65,16,83,107,548,215,136,100,38,9
GINOBEM01 ,2003,Emmanuel,Ginobili,SAS,N,77,2260,987,86,258,344,291,136,16,161,181,789,330,298,239,245,88
GIRICGO01 ,2003,Gordan,Giricek,UTA,N,25,606,338,14,48,62,42,15,5,40,46,297,128,77,68,39,14
GIRICGO01 ,2003,Gordan,Giricek,TOT,N,73,2039,827,51,175,226,122,56,15,103,144,724,316,158,135,152,60
GIRICGO01 ,2003,Gordan,Giricek,ORL,N,48,1433,489,37,127,164,80,41,10,63,98,427,188,81,67,113,46
GLOVEDI01 ,2003,Dion,Glover,TOR,N,14,178,64,4,25,29,15,10,2,19,17,65,25,14,10,14,4
GLOVEDI01 ,2003,Dion,Glover,ATL,N,55,1465,556,54,183,237,115,40,17,83,106,524,205,142,110,105,36
GLOVEDI01 ,2003,Dion,Glover,TOT,N,69,1643,620,58,208,266,130,50,19,102,123,589,230,156,120,119,40
GOLDWAN01 ,2003,Anthony,Goldwire,MIN,N,5,66,13,1,5,6,10,3,0,2,5,14,5,1,1,6,2
GOLDWAN01 ,2003,Anthony,Goldwire,NJN,N,6,19,4,0,1,1,1,2,0,1,0,8,2,0,0,2,0
GOLDWAN01 ,2003,Anthony,Goldwire,TOT,N,11,85,17,1,6,7,11,5,0,3,5,22,7,1,1,8,2
GOODEDR01 ,2003,Drew,Gooden,ORL,N,79,2134,914,160,356,516,89,62,72,126,196,829,369,262,167,42,9
GRANTBR01 ,2003,Brian,Grant,MIA,N,76,2303,664,174,350,524,69,51,35,82,254,613,289,110,86,1,0
GRANTHO01 ,2003,Horace,Grant,LAL,N,55,1106,223,79,154,233,71,24,21,29,70,224,92,54,39,1,0
GRANTPA01 ,2003,Paul,Grant,UTA,N,10,98,25,7,10,17,3,1,1,7,17,23,11,8,3,0,0
GREENWI01 ,2003,Willie,Green,PHI,N,53,767,364,16,49,65,53,26,5,59,83,357,143,81,59,61,19
GRIFFAD01 ,2003,Adrian,Griffin,HOU,N,19,133,11,1,18,19,10,7,2,3,17,18,5,4,0,2,1
GUGLITO01 ,2003,Tom,Gugliotta,UTA,N,25,515,93,50,81,131,42,17,8,19,47,104,39,20,14,3,1
GUGLITO01 ,2003,Tom,Gugliotta,TOT,N,55,819,161,65,121,186,63,31,12,39,80,203,70,28,20,4,1
GUGLITO01 ,2003,Tom,Gugliotta,PHO,N,30,304,68,15,40,55,21,14,4,20,33,99,31,8,6,1,0
HAISLMA01 ,2003,Marcus,Haislip,MIL,N,31,263,93,21,32,53,4,6,12,9,25,74,36,28,20,2,1
HAMDA01   ,2003,Darvin,Ham,DET,N,54,484,96,47,46,93,16,13,8,31,63,75,37,35,21,2,1
HAMILRI01 ,2003,Richard,Hamilton,DET,N,78,2772,1375,78,201,279,310,103,17,210,222,1166,530,342,297,68,18
HAMILZE01 ,2003,Zendon,Hamilton,PHI,N,45,473,169,49,97,146,13,8,8,27,74,95,51,96,67,0,0
HANDLBE01 ,2003,Ben,Handlogten,UTA,N,17,172,68,22,33,55,6,3,4,10,32,47,25,27,18,0,0
HANSETR01 ,2003,Travis,Hansen,ATL,N,41,507,123,30,40,70,19,10,9,15,67,130,46,27,22,30,9
HARDAAN01 ,2003,Anfernee,Hardaway,NYK,N,42,1219,403,42,147,189,79,42,12,65,81,408,159,89,69,44,16
HARDAAN01 ,2003,Anfernee,Hardaway,TOT,N,76,2095,699,69,218,287,176,70,20,107,146,679,279,138,111,79,30
HARDAAN01 ,2003,Anfernee,Hardaway,PHO,N,34,876,296,27,71,98,97,28,8,42,65,271,120,49,42,35,14
HARPRMA01 ,2003,Matt,Harpring,UTA,N,31,1134,502,91,156,247,63,22,2,65,102,410,193,157,108,33,8
HARRIAL01 ,2003,Al,Harrington,IND,N,79,2441,1048,163,345,508,131,80,22,163,250,909,421,252,185,77,21
HARRILU01 ,2003,Lucious,Harris,NJN,N,69,1504,478,39,101,140,135,41,2,53,74,463,187,78,66,101,38
HARRIOT01 ,2003,Othella,Harrington,NYK,N,56,872,258,58,119,177,29,12,14,65,134,202,100,78,58,0,0
HARTJA01  ,2003,Jason,Hart,SAS,N,53,660,177,10,69,79,81,28,5,29,59,159,71,43,33,9,2
HARVEDO01 ,2003,Donnell,Harvey,ORL,N,24,345,98,29,43,72,8,10,11,22,44,89,36,39,26,3,0
HARVEDO01 ,2003,Donnell,Harvey,TOT,N,60,783,239,48,116,164,21,24,27,45,129,201,89,83,61,3,0
HARVEDO01 ,2003,Donnell,Harvey,PHO,N,36,438,141,19,73,92,13,14,16,23,85,112,53,44,35,0,0
HASLEUD01 ,2003,Udonis,Haslem,MIA,N,75,1795,550,189,284,473,51,33,24,74,197,447,205,183,140,3,0
HASSETR01 ,2003,Trenton,Hassell,MIN,N,81,2264,406,68,189,257,133,36,54,46,200,381,177,61,48,13,4
HAYESJA01 ,2003,Jarvis,Hayes,WAS,N,70,2044,673,71,193,264,106,71,11,110,157,695,278,98,77,131,40
HAYWOBR01 ,2003,Brendan,Haywood,WAS,N,77,1484,537,186,201,387,43,32,100,80,154,388,200,234,137,1,0
HEALSH01  ,2003,Shane,Heal,SAS,N,6,72,22,1,3,4,5,1,0,5,2,24,7,5,4,18,4
HENDEAL01 ,2003,Alan,Henderson,ATL,N,6,68,24,11,10,21,2,1,2,3,1,21,10,6,4,0,0
HILARMA01 ,2003,Nene,Hilario,DEN,N,77,2504,908,154,349,503,168,116,41,183,280,630,334,352,240,2,0
HILLTY01  ,2003,Tyrone,Hill,MIA,N,5,38,9,5,3,8,0,0,1,2,10,5,3,4,3,0,0
HINRIKI01 ,2003,Kirk,Hinrich,CHI,N,76,2706,915,42,217,259,517,101,21,204,276,823,318,168,135,369,144
HOIBEFR01 ,2003,Fred,Hoiberg,MIN,N,79,1804,530,21,247,268,109,66,10,44,136,383,178,116,98,172,76
HORRYRO01 ,2003,Robert,Horry,SAS,N,81,1290,392,108,164,272,101,48,49,55,165,348,141,107,69,108,41
HOUSEED01 ,2003,Eddie,House,LAC,N,60,1188,409,28,110,138,148,65,4,63,92,449,161,45,36,136,51
HOUSTAL01 ,2003,Allan,Houston,NYK,N,50,1799,924,20,101,121,99,38,2,102,105,781,340,172,157,202,87
HOWARJO01 ,2003,Josh,Howard,DAL,N,67,1589,575,149,219,368,97,69,54,67,168,532,229,138,97,66,20
HOWARJU01 ,2003,Juwan,Howard,ORL,N,81,2877,1376,171,399,570,158,54,22,178,284,1169,529,393,318,1,0
HUDSOTR01 ,2003,Troy,Hudson,MIN,N,29,503,218,4,31,35,70,7,0,34,32,207,80,33,27,77,31
HUGHELA01 ,2003,Larry,Hughes,WAS,N,61,2060,1148,96,230,326,148,95,26,152,147,1009,401,335,267,232,79
HUMPHRY01 ,2003,Ryan,Humphrey,MEM,N,2,11,2,2,1,3,1,1,0,2,3,4,1,0,0,1,0
HUNTEBR01 ,2003,Brandon,Hunter,BOS,N,36,406,125,50,68,118,19,13,1,22,40,116,53,43,19,3,0
HUNTELI01 ,2003,Lindsey,Hunter,DET,N,33,661,117,13,54,67,85,39,6,34,45,143,49,8,5,50,14
HUNTEST01 ,2003,Steve,Hunter,ORL,N,59,789,187,54,116,170,12,5,73,29,101,155,82,69,23,0,0
ILGAUZY01 ,2003,Zydrunas,Ilgauskas,CLE,N,81,2539,1237,279,374,653,109,39,201,163,277,965,466,406,303,7,2
IVERSAL01 ,2003,Allen,Iverson,PHI,N,48,2040,1266,34,144,178,324,115,5,209,87,1125,435,455,339,199,57
JACKSBO01 ,2003,Bobby,Jackson,SAC,N,50,1185,689,55,119,174,105,49,8,63,106,592,263,109,82,219,81
JACKSJI01 ,2003,Jimmy,Jackson,HOU,N,80,3119,1033,52,435,487,226,86,23,175,227,900,382,127,107,405,162
JACKSMA01 ,2003,Mark,Jackson,HOU,N,42,577,103,10,60,70,119,17,1,53,41,100,34,39,28,41,7
JACKSMA02 ,2003,Marc,Jackson,PHI,N,22,598,206,45,81,126,18,12,6,24,45,171,71,81,64,1,0
JACKSST02 ,2003,Stephen,Jackson,ATL,N,80,2939,1450,97,273,370,244,142,20,223,216,1261,536,297,233,427,145
JACOBCA01 ,2003,Casey,Jacobsen,PHO,N,78,1828,466,42,159,201,98,48,9,68,144,360,150,111,91,180,75
JAMESJE01 ,2003,Jerome,James,SEA,N,65,990,324,78,152,230,32,20,60,82,180,259,129,100,66,0,0
JAMESLE01 ,2003,LeBron,James,CLE,N,79,3122,1654,99,333,432,465,130,58,273,149,1492,622,460,347,217,63
JAMESMI01 ,2003,Mike,James,DET,N,26,512,165,8,50,58,95,26,1,41,43,147,59,32,27,55,20
JAMESMI01 ,2003,Mike,James,TOT,N,81,2195,753,28,206,234,339,96,3,124,156,657,272,127,103,281,106
JAMESMI01 ,2003,Mike,James,BOS,N,55,1683,588,20,156,176,244,70,2,83,113,510,213,95,76,226,86
JAMISAN01 ,2003,Antawn,Jamison,DAL,N,82,2376,1212,233,287,520,70,83,30,81,174,913,488,294,220,40,16
JARICMA01 ,2003,Marko,Jaric,LAC,N,58,1760,495,44,131,175,281,93,20,115,132,477,185,101,74,150,51
JEFFECH01 ,2003,Chris,Jefferies,CHI,N,19,187,76,5,23,28,6,4,7,18,36,66,24,19,12,39,16
JEFFECH01 ,2003,Chris,Jefferies,TOR,N,2,8,8,0,1,1,1,0,0,1,0,6,3,1,1,3,1
JEFFECH01 ,2003,Chris,Jefferies,TOT,N,21,195,84,5,24,29,7,4,7,19,36,72,27,20,13,42,17
JEFFERI01 ,2003,Richard,Jefferson,NJN,N,82,3133,1515,109,355,464,315,92,28,198,224,1115,555,468,357,132,48
JEFFRJA01 ,2003,Jared,Jeffries,WAS,N,82,1913,464,180,244,424,93,48,28,107,212,469,177,171,105,30,5
JOHNSAN02 ,2003,Anthony,Johnson,IND,N,73,1598,450,28,102,130,202,64,8,75,138,411,167,94,75,122,41
JOHNSAV01 ,2003,Avery,Johnson,GSW,N,46,637,212,3,30,33,111,26,3,51,34,199,80,78,52,3,0
JOHNSBR01 ,2003,Britton,Johnsen,ORL,N,20,290,42,15,30,45,12,7,1,14,27,59,17,16,7,12,1
JOHNSDE03 ,2003,Dermarr,Johnson,NYK,N,21,287,113,5,34,39,11,8,7,16,32,97,36,31,28,36,13
JOHNSER01 ,2003,Ervin,Johnson,MIN,N,66,965,127,61,171,232,24,27,43,30,156,103,55,28,17,1,0
JOHNSJO02 ,2003,Joe,Johnson,PHO,N,82,3331,1367,80,305,385,362,93,26,199,177,1291,555,232,174,272,83
JOHNSLI01 ,2003,Linton,Johnson,CHI,N,41,735,173,59,124,183,27,37,32,37,90,203,72,37,22,33,7
JONESDA01 ,2003,Damon,Jones,MIL,N,82,2016,573,15,155,170,478,30,4,103,92,524,210,72,55,273,98
JONESDA02 ,2003,Dahntay,Jones,MEM,N,20,154,36,7,16,23,12,5,6,12,23,53,15,11,5,4,1
JONESED01 ,2003,Eddie,Jones,MIA,N,81,2998,1401,38,270,308,258,92,34,129,226,1156,473,333,278,479,177
JONESFR01 ,2003,Fred,Jones,IND,N,81,1508,397,25,101,126,173,65,18,73,132,311,123,149,124,89,27
JONESJA02 ,2003,James,Jones,IND,N,6,26,7,0,2,2,0,1,0,0,1,9,2,2,2,4,1
JONESJU01 ,2003,Jumaine,Jones,BOS,N,42,373,93,24,44,68,14,12,9,19,48,96,33,23,14,44,13
JONESPO01 ,2003,Popeye,Jones,GSW,N,5,10,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0
KAMANCH01 ,2003,Chris,Kaman,LAC,N,82,1843,499,126,335,461,85,23,73,155,211,435,200,142,99,2,0
KAPONJA01 ,2003,Jason,Kapono,CLE,N,41,427,145,19,36,55,14,13,2,21,41,129,52,24,20,44,21
KIDDJA01  ,2003,Jason,Kidd,NJN,N,67,2450,1036,85,343,428,618,122,14,214,110,959,368,249,206,293,94
KIRILAN01 ,2003,Andrei,Kirilenko,UTA,N,78,2895,1284,226,403,629,244,150,215,215,174,931,412,496,392,201,68
KITTLKE01 ,2003,Kerry,Kittles,NJN,N,82,2842,1072,56,271,327,206,125,40,95,144,959,434,136,107,276,97
KNIGHBR01 ,2003,Brevin,Knight,TOT,N,56,1038,261,14,98,112,204,84,1,72,107,246,105,65,49,8,2
KNIGHBR01 ,2003,Brevin,Knight,PHO,N,3,20,2,0,3,3,4,3,1,3,1,3,1,0,0,0,0
KNIGHBR01 ,2003,Brevin,Knight,WAS,N,32,598,136,11,50,61,102,52,0,44,50,138,58,27,19,5,1
KNIGHBR01 ,2003,Brevin,Knight,MIL,N,21,420,123,3,45,48,98,29,0,25,56,105,46,38,30,3,1
KORVEKY01 ,2003,Kyle,Korver,PHI,N,74,882,330,30,81,111,40,25,8,41,102,327,115,24,19,207,81
KUKOCTO01 ,2003,Toni,Kukoc,MIL,N,73,1522,616,60,211,271,200,59,21,110,110,506,211,199,145,168,49
LAETTCH01 ,2003,Christian,Laettner,WAS,N,48,984,284,50,182,232,89,37,28,42,102,256,119,50,40,21,6
LAFRERA01 ,2003,Raef,LaFrentz,BOS,N,17,328,132,30,49,79,24,8,13,11,47,124,57,13,10,40,8
LAMPEMA01 ,2003,Maciej,Lampe,PHO,N,21,224,96,9,35,44,9,3,3,15,28,88,43,13,10,4,0
LAMPLSE01 ,2003,Sean,Lampley,GSW,N,10,63,34,0,11,11,2,0,1,3,2,20,13,12,8,0,0
LANGHDA01 ,2003,Dan,Langhi,TOT,N,6,37,13,0,4,4,0,0,0,2,7,14,5,2,2,2,1
LANGHDA01 ,2003,Dan,Langhi,GSW,N,4,17,6,0,3,3,0,0,0,2,5,6,2,2,2,0,0
LANGHDA01 ,2003,Dan,Langhi,MIL,N,2,20,7,0,1,1,0,0,0,0,2,8,3,0,0,2,1
LARUERU01 ,2003,Rusty,LaRue,GSW,N,4,22,4,0,3,3,2,2,0,4,2,3,1,2,1,1,1
LENARVO01 ,2003,Voshon,Lenard,DEN,N,73,2233,1038,46,154,200,151,61,12,101,177,933,394,182,144,289,106
LEWISQU01 ,2003,Quincy,Lewis,MIN,N,14,65,16,1,6,7,2,2,2,3,10,20,7,0,0,5,2
LEWISRA01 ,2003,Rashard,Lewis,SEA,N,80,2931,1421,133,385,518,175,99,54,135,233,1229,535,270,206,386,145
LIVINRA01 ,2003,Randy,Livingston,LAC,N,4,48,8,2,5,7,4,2,0,4,7,10,2,6,4,3,0
LOPEZRA01 ,2003,Raul,Lopez,UTA,N,82,1617,572,24,131,155,305,62,2,174,200,517,223,117,101,85,25
LUETY01   ,2003,Tyronn,Lue,ORL,N,76,2332,799,26,161,187,317,61,5,124,185,714,309,131,101,209,80
LYNCHGE01 ,2003,George,Lynch,NOH,N,78,1701,375,96,216,312,117,48,18,64,159,375,149,51,34,139,43
MADSEMA01 ,2003,Mark,Madsen,MIN,N,72,1246,259,134,138,272,28,33,18,47,175,204,101,118,57,6,0
MAGGECO01 ,2003,Corey,Maggette,LAC,N,73,2628,1508,96,334,430,224,65,16,207,217,1013,453,620,526,231,76
MAGLOJA01 ,2003,Jamaal,Magloire,NOH,N,82,2778,1119,268,579,847,86,43,101,201,278,809,383,470,353,1,0
MALONKA01 ,2003,Karl,Malone,LAL,N,42,1373,554,61,306,367,163,50,20,103,116,400,193,225,168,1,0
MARBUST01 ,2003,Stephon,Marbury,TOT,N,81,3254,1639,58,205,263,719,129,9,249,172,1386,598,436,356,274,87
MARBUST01 ,2003,Stephon,Marbury,PHO,N,34,1415,708,19,98,117,281,64,5,97,74,606,262,185,147,118,37
MARBUST01 ,2003,Stephon,Marbury,NYK,N,47,1839,931,39,107,146,438,65,4,152,98,780,336,251,209,156,50
MARIOSH01 ,2003,Shawn,Marion,PHO,N,79,3217,1498,212,525,737,214,167,104,156,203,1341,590,268,228,265,90
MARSHDO01 ,2003,Donyell,Marshall,CHI,N,16,408,139,28,43,71,28,13,20,22,47,136,57,20,14,27,11
MARSHDO01 ,2003,Donyell,Marshall,TOT,N,82,2988,1205,210,570,780,122,93,124,117,247,1020,470,182,134,325,131
MARSHDO01 ,2003,Donyell,Marshall,TOR,N,66,2580,1066,182,527,709,94,80,104,95,200,884,413,162,120,298,120
MARTIDA01 ,2003,Darrick,Martin,MIN,N,16,172,55,2,5,7,23,2,1,7,23,67,20,9,9,26,6
MARTIKE01 ,2003,Kenyon,Martin,NJN,N,65,2252,1086,133,484,617,160,95,82,168,230,900,439,294,201,25,7
MASHBJA01 ,2003,Jamal,Mashburn,NOH,N,19,730,396,19,98,117,47,14,5,37,42,398,156,80,65,67,19
MASONDE01 ,2003,Desmond,Mason,MIL,N,82,2534,1183,93,266,359,152,60,24,148,191,867,409,463,356,39,9
MASONRO01 ,2003,Roger,Mason Jr,CHI,N,3,43,3,0,3,3,3,1,0,2,5,11,1,0,0,6,1
MASONRO01 ,2003,Roger,Mason Jr,TOT,N,26,328,96,1,30,31,26,11,6,20,36,98,32,22,19,39,13
MASONRO01 ,2003,Roger,Mason Jr,TOR,N,23,285,93,1,27,28,23,10,6,18,31,87,31,22,19,33,12
MASSETO01 ,2003,Tony,Massenburg,SAC,N,59,789,251,57,131,188,29,14,18,45,144,219,104,63,43,1,0
MCCARWA01 ,2003,Walter,McCarty,BOS,N,77,1900,605,28,211,239,124,72,22,91,179,523,203,82,62,366,137
MCCASAM01 ,2003,Amal,McCaskill,PHI,N,59,636,113,48,85,133,20,12,20,25,89,117,47,27,19,1,0
MCCOYJE01 ,2003,Jelani,McCoy,CLE,N,2,12,0,1,3,4,0,0,0,1,4,0,0,0,0,0,0
MCDYEAN01 ,2003,Antonio,Mcdyess,NYK,N,18,421,152,31,88,119,20,12,11,27,46,142,65,38,22,0,0
MCDYEAN01 ,2003,Antonio,Mcdyess,TOT,N,42,927,290,70,187,257,36,37,24,57,117,268,126,69,38,0,0
MCDYEAN01 ,2003,Antonio,Mcdyess,PHO,N,24,506,138,39,99,138,16,25,13,30,71,126,61,31,16,0,0
MCGRATR01 ,2003,Tracy,McGrady,ORL,N,67,2675,1878,95,307,402,370,93,42,179,129,1566,653,500,398,513,174
MCINNJE01 ,2003,Jeff,Mcinnis,TOT,N,70,2365,828,33,143,176,430,72,6,120,163,747,334,143,114,127,46
MCINNJE01 ,2003,Jeff,Mcinnis,POR,N,39,1269,465,16,78,94,196,36,2,61,94,416,196,76,58,47,15
MCINNJE01 ,2003,Jeff,Mcinnis,CLE,N,31,1096,363,17,65,82,234,36,4,59,69,331,138,67,56,80,31
MCKIEAA01 ,2003,Aaron,McKie,PHI,N,75,2111,689,45,208,253,195,85,23,103,142,577,265,111,84,172,75
MCLEOKE01 ,2003,Keith,McLeod,MIN,N,33,391,88,5,29,34,59,16,1,29,39,82,27,43,33,10,1
MEDVEST01 ,2003,Stanislav,Medvedenko,LAL,N,68,1442,563,148,195,343,57,38,18,59,191,537,237,116,89,3,0
MERCERO01 ,2003,Ron,Mercer,SAS,N,39,516,195,10,39,49,22,14,5,26,37,211,90,17,13,7,2
MIHMCH01  ,2003,Chris,Mihm,TOT,N,76,1330,482,156,257,413,21,37,63,90,208,381,186,166,110,0,0
MIHMCH01  ,2003,Chris,Mihm,CLE,N,22,391,152,47,93,140,10,9,22,25,58,127,59,48,34,0,0
MIHMCH01  ,2003,Chris,Mihm,BOS,N,54,939,330,109,164,273,11,28,41,65,150,254,127,118,76,0,0
MILESDA01 ,2003,Darius,Miles,TOT,N,79,2079,861,112,247,359,162,67,61,130,168,753,368,193,124,40,7
MILESDA01 ,2003,Darius,Miles,CLE,N,37,888,330,48,119,167,80,25,27,56,84,331,146,72,39,30,5
MILESDA01 ,2003,Darius,Miles,POR,N,42,1191,531,64,128,192,82,42,34,74,84,422,222,121,85,10,2
MILICDA01 ,2003,Darko,Milicic,DET,N,34,159,48,11,32,43,7,7,15,13,33,65,17,24,14,1,0
MILLEAN02 ,2003,Andre,Miller,DEN,N,82,2838,1214,127,239,366,501,142,25,215,194,941,430,411,342,65,12
MILLEBR01 ,2003,Brad,Miller,SAC,N,72,2621,1014,191,552,743,312,68,86,144,247,731,373,329,256,38,12
MILLEMI01 ,2003,Mike,Miller,MEM,N,65,1770,722,42,174,216,232,59,14,107,162,616,270,141,102,215,80
MILLEOL01 ,2003,Oliver,Miller,MIN,N,48,506,121,46,84,130,36,19,26,33,91,100,53,23,15,1,0
MILLERE01 ,2003,Reggie,Miller,IND,N,80,2254,800,18,170,188,249,65,11,68,96,594,260,165,146,334,134
MINGYA01  ,2003,Yao,Ming,HOU,N,82,2693,1431,197,538,735,122,22,156,204,273,1025,535,446,361,2,0
MOBLECU01 ,2003,Cuttino,Mobley,HOU,N,80,3229,1260,40,322,362,258,107,33,180,179,1081,460,217,176,420,164
MOHAMNA01 ,2003,Nazr,Mohammed,ATL,N,53,935,345,101,166,267,20,22,27,55,113,280,138,110,69,0,0
MOHAMNA01 ,2003,Nazr,Mohammed,TOT,N,80,1608,592,178,296,474,36,55,52,96,195,472,246,169,100,0,0
MOHAMNA01 ,2003,Nazr,Mohammed,NYK,N,27,673,247,77,130,207,16,33,25,41,82,192,108,59,31,0,0
MOISOJE01 ,2003,Jerome,Moiso,TOR,N,35,417,102,41,72,113,8,17,12,25,42,84,40,38,22,1,0
MOOREMI01 ,2003,Mikki,Moore,NJN,N,4,11,2,1,1,2,0,0,0,0,1,5,1,0,0,0,0
MOOREMI01 ,2003,Mikki,Moore,TOT,N,32,396,130,29,55,84,19,7,13,22,65,99,50,35,30,0,0
MOOREMI01 ,2003,Mikki,Moore,UTA,N,28,385,128,28,54,82,19,7,13,22,64,94,49,35,30,0,0
MOURNAL01 ,2003,Alonzo,Mourning,NJN,N,12,215,96,8,19,27,8,2,6,10,32,71,33,34,30,0,0
MURPHTR01 ,2003,Troy,Murphy,GSW,N,28,610,279,48,125,173,20,12,17,34,58,243,107,80,60,17,5
MURRALA01 ,2003,Lamond,Murray,TOR,N,33,518,197,14,76,90,28,15,7,38,47,215,76,35,24,60,21
MURRARO01 ,2003,Ronald,Murray,SEA,N,82,2021,1013,45,159,204,205,81,28,149,158,915,389,235,168,229,67
MURRATR01 ,2003,Tracy,Murray,POR,N,7,35,8,3,2,5,1,1,0,2,3,12,3,1,0,5,2
MUTOMDI01 ,2003,Dikembe,Mutombo,NYK,N,65,1494,363,145,292,437,25,17,123,54,141,295,141,119,81,0,0
NACHBBO01 ,2003,Bostjan,Nachbar,HOU,N,45,516,138,8,62,70,30,14,14,23,72,132,47,29,21,63,23
NAILOLE01 ,2003,Lee,Nailon,ORL,N,8,83,29,8,6,14,4,1,0,0,9,27,11,9,7,0,0
NAILOLE01 ,2003,Lee,Nailon,TOT,N,57,780,341,64,79,143,38,15,8,45,93,327,147,58,47,3,0
NAILOLE01 ,2003,Lee,Nailon,ATL,N,27,300,142,26,37,63,17,10,7,24,48,138,63,19,16,0,0
NAILOLE01 ,2003,Lee,Nailon,CLE,N,22,397,170,30,36,66,17,4,1,21,36,162,73,30,24,3,0
NAJERED01 ,2003,Eduardo,Najera,DAL,N,58,720,176,67,88,155,25,35,19,29,90,162,72,46,30,4,2
NASHST01  ,2003,Steve,Nash,DAL,N,78,2612,1128,59,173,232,687,67,8,209,139,845,397,251,230,257,104
NDIAYMA02 ,2003,Mamadou,Ndiaye,DAL,N,3,7,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
NDIAYMA02 ,2003,Mamadou,Ndiaye,ATL,N,25,359,98,43,68,111,0,8,24,17,58,68,27,59,44,0,0
NDIAYMA02 ,2003,Mamadou,Ndiaye,TOT,N,28,366,98,43,69,112,0,8,25,18,59,69,27,59,44,0,0
NESTERA01 ,2003,Radoslav,Nesterovic,SAS,N,82,2353,710,257,376,633,114,51,165,107,247,700,328,114,54,0,0
NEWBLIR01 ,2003,Ira,Newble,CLE,N,64,1245,254,65,90,155,72,25,19,53,109,276,108,46,36,19,2
NORRIMO01 ,2003,Moochie,Norris,HOU,N,30,401,80,2,28,30,48,16,2,30,16,87,27,24,18,23,8
NORRIMO01 ,2003,Moochie,Norris,TOT,N,66,847,234,10,55,65,121,44,5,64,51,217,80,71,54,58,20
NORRIMO01 ,2003,Moochie,Norris,NYK,N,36,446,154,8,27,35,73,28,3,34,35,130,53,47,36,35,12
NOWITDI01 ,2003,Dirk,Nowitzki,DAL,N,77,2915,1680,90,580,670,207,92,104,135,216,1310,605,423,371,290,99
OAKLECH01 ,2003,Charles,Oakley,HOU,N,7,25,9,0,5,5,2,0,0,1,8,6,2,6,5,0,0
ODOMLA01  ,2003,Lamar,Odom,MIA,N,80,3003,1371,160,616,776,327,85,71,236,273,1127,485,458,340,205,61
OKURME01  ,2003,Mehmet,Okur,DET,N,71,1580,682,160,261,421,69,36,63,101,138,542,251,209,162,48,18
OLLIEKE01 ,2003,Kevin,Ollie,CLE,N,82,1401,341,23,147,170,234,51,8,81,119,257,95,176,147,9,4
OLOWOMI01 ,2003,Michael,Olowokandi,MIN,N,43,925,278,78,167,245,24,16,68,54,137,285,121,61,36,0,0
ONEAJE01  ,2003,Jermaine,O'Neal,IND,N,78,2788,1566,193,585,778,164,59,199,181,248,1400,608,460,348,18,2
ONEASH01  ,2003,Shaquille,O'Neal,LAL,N,67,2464,1439,246,523,769,196,34,166,195,225,948,554,676,331,0,0
OSTERGR01 ,2003,Greg,Ostertag,UTA,N,78,2153,529,221,357,578,123,30,139,99,228,437,208,195,113,1,0
OUTLABO01 ,2003,Bo,Outlaw,MEM,N,82,1606,379,125,217,342,90,73,70,69,170,312,159,116,61,4,0
OUTLATR01 ,2003,Travis,Outlaw,POR,N,8,19,8,2,2,4,1,1,0,1,1,7,3,4,2,0,0
OVERTDO01 ,2003,Doug,Overton,TOT,N,61,1033,224,16,70,86,138,26,2,58,89,245,99,31,23,23,3
OVERTDO01 ,2003,Doug,Overton,LAC,N,55,1011,216,16,69,85,134,25,2,56,85,237,96,29,21,23,3
OVERTDO01 ,2003,Doug,Overton,NJN,N,6,22,8,0,1,1,4,1,0,2,4,8,3,2,2,0,0
PACHUZA01 ,2003,Zaza,Pachulia,ORL,N,59,664,194,69,105,174,13,21,12,34,87,175,68,90,58,0,0
PACKRO01  ,2003,Robert,Pack,NJN,N,26,220,49,4,14,18,27,12,1,16,20,52,22,6,5,0,0
PADGESC01 ,2003,Scott,Padgett,HOU,N,58,546,200,46,93,139,23,12,13,22,73,167,74,32,24,65,28
PALACMI01 ,2003,Milt,Palacio,TOR,N,59,1211,257,15,87,102,184,41,11,87,90,298,104,68,45,26,4
PARGOJA01 ,2003,Jannero,Pargo,TOT,N,31,479,207,8,29,37,70,13,6,47,50,199,81,27,23,62,22
PARGOJA01 ,2003,Jannero,Pargo,TOR,N,5,71,18,0,4,4,12,4,1,5,7,29,9,0,0,5,0
